collectionId,collectionName,releaseDate,trackCount,primaryGenreName,artworkUrl100,artworkUrl600
1707054379,Addicted to Romance (from the film 'She Came to Me') - Single,2023-09-29T07:00:00Z,1,Rock,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/cd/73/6b/cd736bbf-5455-b6c8-a86a-f831e2e866b3/196589871770.jpg/100x100bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/cd/73/6b/cd736bbf-5455-b6c8-a86a-f831e2e866b3/196589871770.jpg/600x600bb.jpg
1716468702,The Live Series: Songs on Keys,2023-12-01T08:00:00Z,15,Rock,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/d4/70/2d/d4702de2-b6d9-0c1d-080c-596e89cd9013/196871558310.jpg/100x100bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/d4/70/2d/d4702de2-b6d9-0c1d-080c-596e89cd9013/196871558310.jpg/600x600bb.jpg
1735027728,Songs Of Celebration (The Live Series),2024-03-15T07:00:00Z,15,Rock,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/8f/e3/ce/8fe3ce91-1bff-40a9-f993-bcec511154df/196871884921.jpg/100x100bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/8f/e3/ce/8fe3ce91-1bff-40a9-f993-bcec511154df/196871884921.jpg/600x600bb.jpg
1733551531,Best of Bruce Springsteen (Expanded Edition),2024-04-19T07:00:00Z,31,Rock,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/2a/f3/f8/2af3f838-224f-d35c-3c57-21fde09f34a9/196871825238.jpg/100x100bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/2a/f3/f8/2af3f838-224f-d35c-3c57-21fde09f34a9/196871825238.jpg/600x600bb.jpg
1745645680,The Live Series: Songs From Around The World Vol. 2,2024-05-17T07:00:00Z,15,Rock,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/cc/9f/ee/cc9feef6-5daf-9ec7-4c55-962729950b42/196871915830.jpg/100x100bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/cc/9f/ee/cc9feef6-5daf-9ec7-4c55-962729950b42/196871915830.jpg/600x600bb.jpg
1748513452,The Born in the U.S.A. Tour '84 - '85,2024-06-03T07:00:00Z,15,Rock,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/6c/1d/e5/6c1de58b-ed7d-0122-e77b-261bf26ed2a2/196871996853.jpg/100x100bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/6c/1d/e5/6c1de58b-ed7d-0122-e77b-261bf26ed2a2/196871996853.jpg/600x600bb.jpg
1768211528,The Live Series: Songs Of Conscience,2024-09-20T07:00:00Z,15,Rock,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/76/8b/2f/768b2f95-1923-188c-3706-b1a07a874a71/196872373202.jpg/100x100bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/76/8b/2f/768b2f95-1923-188c-3706-b1a07a874a71/196872373202.jpg/600x600bb.jpg
1774635122,Bruce Springsteen & The E Street Band - Road Diary,2024-10-25T07:00:00Z,24,Arena Rock,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/36/54/01/3654010f-d88d-36e6-780c-0a3e8efde269/196872425635.jpg/100x100bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/36/54/01/3654010f-d88d-36e6-780c-0a3e8efde269/196872425635.jpg/600x600bb.jpg
1785116466,The Live Series: Songs Under Cover Vol. 3,2024-12-20T08:00:00Z,15,Rock,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/3c/fe/53/3cfe5338-e3f1-326a-a46f-dafcb16d506f/196872754360.jpg/100x100bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/3c/fe/53/3cfe5338-e3f1-326a-a46f-dafcb16d506f/196872754360.jpg/600x600bb.jpg
1815617361,Land Of Hope & Dreams (Live),2025-05-20T07:00:00Z,6,Arena Rock,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/fa/5f/6f/fa5f6f68-0304-cea7-2a92-d91d2dd22334/196873209920.jpg/100x100bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/fa/5f/6f/fa5f6f68-0304-cea7-2a92-d91d2dd22334/196873209920.jpg/600x600bb.jpg
1804688733,Tracks II: The Lost Albums,2025-06-27T07:00:00Z,84,Rock,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/c5/6f/eb/c56feb9d-b333-a761-41ae-2dffe517eef2/196873001647.jpg/100x100bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/c5/6f/eb/c56feb9d-b333-a761-41ae-2dffe517eef2/196873001647.jpg/600x600bb.jpg
1804675146,Lost and Found: Selections from The Lost Albums,2025-06-27T07:00:00Z,20,Rock,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/d7/74/95/d7749586-07c4-dbc9-c328-622fe098b817/196873001661.jpg/100x100bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/d7/74/95/d7749586-07c4-dbc9-c328-622fe098b817/196873001661.jpg/600x600bb.jpg
1833407806,Lonely Night In The Park - Single,2025-08-22T07:00:00Z,1,Rock,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/0c/a5/6f/0ca56fd5-a2e3-f317-464c-b1368a8f42c6/196873516677.jpg/100x100bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/0c/a5/6f/0ca56fd5-a2e3-f317-464c-b1368a8f42c6/196873516677.jpg/600x600bb.jpg
1837813103,Atlantic City (Live in Jersey) [feat. Bruce Springsteen and Kings of Leon] - Single,2025-09-12T07:00:00Z,1,Country,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/31/ba/ea/31baead0-be70-5d1f-7170-c5c3ee20b13e/054391226778.jpg/100x100bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/31/ba/ea/31baead0-be70-5d1f-7170-c5c3ee20b13e/054391226778.jpg/600x600bb.jpg
1841297959,Open All Night (Nebraska Live) - Single,2025-09-25T07:00:00Z,1,Rock,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/a1/fd/db/a1fddb18-eb2f-fe8a-2463-4eedeb089b31/196873535890.jpg/100x100bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/a1/fd/db/a1fddb18-eb2f-fe8a-2463-4eedeb089b31/196873535890.jpg/600x600bb.jpg
1835769599,Nebraska '82: Expanded Edition,2025-10-24T07:00:00Z,37,Rock,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/d6/fe/3d/d6fe3d00-46b5-0a47-10a4-958bef533db4/196873495354.jpg/100x100bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/d6/fe/3d/d6fe3d00-46b5-0a47-10a4-958bef533db4/196873495354.jpg/600x600bb.jpg
1847686532,"We Are The World (Remastered) [feat. Al Jarreau, Anita Pointer, B. Midler, Billy Joel, Bob Dylan, Bob Geldof, Bruce Springsteen, Cyndi Lauper, Dan Aykroyd, Daryl Hall, Diana Ross, Dionne Warwick, Harry Belafonte, Huey Lewis and the News, Jackie Jackson, James Ingram, Jeffrey Osborne, John Oates, June Pointer, Kenny Loggins, Kenny Rogers, Kim Carnes, La Toya Jackson, Lindsey Buckingham, Lionel Richie, Marlon Jackson, Michael Jackson, Paul Simon, Randy Jackson, Ray Charles, Ruth Pointer, Sheila E., Smokey Robinson, Steve Perry, Stevie Wonder, Tito Jackson, Tina Turner, Waylon Jennings & Willie Nelson] - Single",2025-11-21T08:00:00Z,1,Pop,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/1a/a9/2b/1aa92bb3-f2ee-4f25-1bc9-ba252bd75be8/199806087862.jpg/100x100bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/1a/a9/2b/1aa92bb3-f2ee-4f25-1bc9-ba252bd75be8/199806087862.jpg/600x600bb.jpg
1872729700,Streets of Minneapolis (Radio Mix) - Single,2026-01-28T08:00:00Z,1,Rock,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/38/2f/5f/382f5f6e-f4f6-8a9f-84aa-7b9e133a18e1/196874063019.jpg/100x100bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/38/2f/5f/382f5f6e-f4f6-8a9f-84aa-7b9e133a18e1/196874063019.jpg/600x600bb.jpg
1878459215,A Rainy Night in Soho - Single,2026-03-12T07:00:00Z,1,Folk-Rock,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/28/8f/3b/288f3b79-2161-9023-213a-812619f474fb/8721416643422.png/100x100bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/28/8f/3b/288f3b79-2161-9023-213a-812619f474fb/8721416643422.png/600x600bb.jpg
